      Step     Time          Energy          fmax
BFGS:    0 14:46:57       94.231197        7.487684
BFGS:    1 14:46:57       91.819104        3.701660
BFGS:    2 14:46:57       91.099220        1.937367
BFGS:    3 14:46:57       90.756105        0.838604
BFGS:    4 14:46:58       90.565447        1.004253
BFGS:    5 14:46:58       90.355059        1.187896
BFGS:    6 14:46:58       90.229160        0.807460
BFGS:    7 14:46:58       90.192618        0.313673
BFGS:    8 14:46:58       90.176837        0.279901
BFGS:    9 14:46:58       90.166315        0.306853
BFGS:   10 14:46:58       90.155143        0.272339
BFGS:   11 14:46:58       90.144569        0.254630
BFGS:   12 14:46:59       90.136136        0.239994
BFGS:   13 14:46:59       90.129104        0.204369
BFGS:   14 14:46:59       90.121497        0.206790
BFGS:   15 14:46:59       90.110419        0.257013
BFGS:   16 14:46:59       90.095977        0.299827
BFGS:   17 14:46:59       90.084005        0.210718
BFGS:   18 14:46:59       90.076700        0.174633
BFGS:   19 14:47:00       90.069877        0.180289
BFGS:   20 14:47:00       90.062680        0.222563
BFGS:   21 14:47:00       90.056319        0.166690
BFGS:   22 14:47:00       90.051840        0.113314
BFGS:   23 14:47:00       90.048726        0.100087
BFGS:   24 14:47:00       90.044848        0.159538
BFGS:   25 14:47:00       90.038955        0.224360
BFGS:   26 14:47:00       90.032034        0.202616
BFGS:   27 14:47:00       90.026142        0.152750
BFGS:   28 14:47:01       90.021599        0.086885
BFGS:   29 14:47:01       90.018247        0.119547
BFGS:   30 14:47:01       90.015893        0.130516
      Step     Time          Energy          fmax
BFGS:    0 14:54:06       94.231197        7.487684
BFGS:    1 14:54:06       91.819104        3.701660
BFGS:    2 14:54:06       91.099220        1.937367
BFGS:    3 14:54:06       90.756105        0.838604
BFGS:    4 14:54:06       90.565447        1.004253
BFGS:    5 14:54:06       90.355059        1.187896
BFGS:    6 14:54:06       90.229160        0.807460
BFGS:    7 14:54:06       90.192618        0.313673
BFGS:    8 14:54:07       90.176837        0.279901
BFGS:    9 14:54:07       90.166315        0.306853
BFGS:   10 14:54:07       90.155143        0.272339
BFGS:   11 14:54:07       90.144569        0.254630
BFGS:   12 14:54:07       90.136136        0.239994
BFGS:   13 14:54:08       90.129104        0.204369
BFGS:   14 14:54:08       90.121497        0.206790
BFGS:   15 14:54:08       90.110419        0.257013
BFGS:   16 14:54:08       90.095977        0.299827
BFGS:   17 14:54:08       90.084005        0.210718
BFGS:   18 14:54:08       90.076700        0.174633
BFGS:   19 14:54:08       90.069877        0.180289
BFGS:   20 14:54:08       90.062680        0.222563
BFGS:   21 14:54:09       90.056319        0.166690
BFGS:   22 14:54:09       90.051840        0.113314
BFGS:   23 14:54:09       90.048726        0.100087
BFGS:   24 14:54:09       90.044848        0.159538
BFGS:   25 14:54:09       90.038955        0.224360
BFGS:   26 14:54:09       90.032034        0.202616
BFGS:   27 14:54:10       90.026142        0.152750
BFGS:   28 14:54:10       90.021599        0.086885
BFGS:   29 14:54:10       90.018247        0.119547
BFGS:   30 14:54:10       90.015893        0.130516
      Step     Time          Energy          fmax
BFGS:    0 17:58:18       94.231197        7.487684
BFGS:    1 17:58:18       91.819104        3.701660
BFGS:    2 17:58:19       91.099220        1.937367
BFGS:    3 17:58:19       90.756105        0.838604
BFGS:    4 17:58:19       90.565447        1.004253
BFGS:    5 17:58:19       90.355059        1.187896
BFGS:    6 17:58:19       90.229160        0.807460
BFGS:    7 17:58:19       90.192618        0.313673
BFGS:    8 17:58:19       90.176837        0.279901
BFGS:    9 17:58:19       90.166315        0.306853
BFGS:   10 17:58:20       90.155143        0.272339
BFGS:   11 17:58:20       90.144569        0.254630
BFGS:   12 17:58:20       90.136136        0.239994
BFGS:   13 17:58:20       90.129104        0.204369
BFGS:   14 17:58:20       90.121497        0.206790
BFGS:   15 17:58:20       90.110419        0.257013
BFGS:   16 17:58:20       90.095977        0.299827
BFGS:   17 17:58:20       90.084005        0.210718
BFGS:   18 17:58:21       90.076700        0.174633
BFGS:   19 17:58:21       90.069877        0.180289
BFGS:   20 17:58:21       90.062680        0.222563
BFGS:   21 17:58:21       90.056319        0.166690
BFGS:   22 17:58:21       90.051840        0.113314
BFGS:   23 17:58:21       90.048726        0.100087
BFGS:   24 17:58:21       90.044848        0.159538
BFGS:   25 17:58:21       90.038955        0.224360
BFGS:   26 17:58:22       90.032034        0.202616
BFGS:   27 17:58:22       90.026142        0.152750
BFGS:   28 17:58:22       90.021599        0.086885
BFGS:   29 17:58:22       90.018247        0.119547
BFGS:   30 17:58:22       90.015893        0.130516
